,Unnamed: 0,artist_name,track_uri,artist_uri,name,album_uri,duration_ms,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,id,song_popularity,explicit,id_artists,release_date,key,mode,time_signature,artist_popularity
3652,3652,The Fixx,spotify:track:47UOHSstIWIipVX1g3EKDM,spotify:artist:53RkHTcl0SJZjpzqogkBf4,Reach The Beach,spotify:album:4TDnrqNEikAzVhYj948Iox,267400,Reach The Beach,0.0504,0.649,0.734,0.000176,0.101,-7.458,0.0376,86.421,0.752,47UOHSstIWIipVX1g3EKDM,32,0,['53RkHTcl0SJZjpzqogkBf4'],1983-05-15,4,0,4,65
3653,3653,The Human League,spotify:track:3zLZ7AVfbYuy0BnRWLafZg,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,(Keep Feeling) Fascination,spotify:album:4Mu7aaT2AUrNVL2WQ29kAk,225173,The Greatest Hits,0.421,0.711,0.624,2.27e-06,0.271,-8.011,0.08,118.137,0.703,3zLZ7AVfbYuy0BnRWLafZg,47,0,['1aX2dmV8XoHYCOQRxjPESG'],1988,0,1,4,85
3654,3654,Kate Bush,spotify:track:75FEaRjZTKLhTrFGsfMUXR,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,Running Up That Hill (A Deal With God),spotify:album:5BWl0bB1q0TqyFmkBEupZy,298933,Hounds Of Love,0.72,0.629,0.547,0.00314,0.0604,-13.123,0.055,108.375,0.197,1TOme860eWLYhQCkSPpXmE,42,0,['1aSxMhuvixZ8h9dK9jIDwL'],1986-11-10,10,0,4,70
3655,3655,Kate Bush,spotify:track:5atQ2haKP5LT65WM0KUts3,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,Cloudbusting,spotify:album:5BWl0bB1q0TqyFmkBEupZy,310160,Hounds Of Love,0.696,0.68,0.248,8.88e-06,0.0839,-17.465,0.0328,112.806,0.812,5cS2MR8ZXazew7H3W0Wpzr,33,0,['1aSxMhuvixZ8h9dK9jIDwL'],1986-11-10,1,0,4,18
3656,3656,Naked Eyes,spotify:track:5yZT3gqgZNBkTPX6G3XDTL,spotify:artist:3C6chBmZ9wzisBhoh8G2nK,"Promises, Promises - Single Edit",spotify:album:2pceXt5NqVC12uWPib0fYy,225960,Best Of,0.158,0.748,0.747,0.000478,0.0642,-10.852,0.051,115.708,0.77,5yZT3gqgZNBkTPX6G3XDTL,43,0,['3C6chBmZ9wzisBhoh8G2nK'],1991-04-19,5,1,4,59
3657,3657,Spandau Ballet,spotify:track:2X9fsxb6O6bYEopJYmUbNC,spotify:artist:2urZrEdsq72kx0UzfYN8Yv,Gold,spotify:album:5UUutTu9xlQnG9duYrIIW7,231480,Gold - The Best Of Spandau Ballet,0.258,0.711,0.74,0.0111,0.104,-7.776,0.0361,143.053,0.639,2X9fsxb6O6bYEopJYmUbNC,64,0,['2urZrEdsq72kx0UzfYN8Yv'],2000-05-15,10,0,4,76
3658,3658,Daryl Hall & John Oates,spotify:track:5dFoWIiJ2814hRwMYDcFiU,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,She's Gone,spotify:album:47Dmo9RLpgHMusEiF8luvu,313373,Abandoned Luncheonette,0.313,0.523,0.341,0.000114,0.621,-14.034,0.0388,77.487,0.355,5dFoWIiJ2814hRwMYDcFiU,66,0,['77tT1kLj6mCWtFNqiOmP9H'],1973-01-01,4,1,4,57
3659,3659,Drake,spotify:track:7t1lBIr3WIEtqQEOdZFMUf,spotify:artist:3TVXtAsR1Inumwj472S9r4,Look What You've Done,spotify:album:6X1x82kppWZmDzlXXK3y3q,301960,Take Care,0.485,0.495,0.351,0.0,0.0967,-14.669,0.34,134.369,0.271,7t1lBIr3WIEtqQEOdZFMUf,60,1,['3TVXtAsR1Inumwj472S9r4'],2011-11-15,3,0,4,80
3660,3660,J. Cole,spotify:track:4txn9qnwK3ILQqv5oq2mO3,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,03' Adolescence,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,264213,2014 Forest Hills Drive,0.388,0.519,0.809,0.0,0.275,-6.362,0.556,146.02,0.262,4txn9qnwK3ILQqv5oq2mO3,64,1,['6l3HvQ5sa6mXTsMTB19rO5'],2014-12-09,1,1,4,49
3661,3661,Kanye West,spotify:track:06TqBu4Vi2DEu2F2wNTEnb,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Never Let Me Down,spotify:album:1NRRN5RWwfuLmQdjshz0L7,324440,The College Dropout,0.423,0.459,0.816,0.0,0.169,-4.872,0.403,80.293,0.643,34j4OxJxKznBs88cjSL2j9,60,1,"['5K4W6rqBFWDnAN6FQUkS6x', '3nFkdlSjzX9mRTtwJOzDYB', '0hKpvarswO34Ks5iPNmEXn']",2004-02-10,11,0,4,61
3662,3662,Snow Patrol,spotify:track:2GIdzXWQXzmT4hs5tuR7Xs,spotify:artist:3rIZMv9rysU7JkLzEaC5Jp,Somewhere A Clock Is Ticking,spotify:album:0zjus34fayZqsBkv624QfC,271720,Final Straw,0.032,0.527,0.633,0.0138,0.112,-6.837,0.0294,135.037,0.322,0t5uvwOEsZ0kRM2R91Jrmk,44,0,['3rIZMv9rysU7JkLzEaC5Jp'],2004-01-01,10,1,4,73
3663,3663,Ariana Grande,spotify:track:2SUQGI9ztmp0PQd1J8SVHx,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Knew Better / Forever Boy,spotify:album:3OZgEywV4krCZ814pTJWr7,299213,Dangerous Woman,0.235,0.484,0.381,3.6e-06,0.0998,-6.705,0.0711,106.65,0.372,2SUQGI9ztmp0PQd1J8SVHx,62,0,['66CXWjxzNUsdJxJ2JdwvnR'],2016-05-20,6,1,4,59
3664,3664,Soulja Boy,spotify:track:6ATrsVaZT7XjkCynxM8cTS,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS,Turn My Swag On,spotify:album:2zwyBK8ea29FqWuY8IiRJu,206333,iSouljaBoyTellem,0.000969,0.546,0.712,0.0,0.406,-3.104,0.0269,150.154,0.489,6ATrsVaZT7XjkCynxM8cTS,62,0,['6GMYJwaziB4ekv1Y6wCDWS'],2008-01-01,3,0,4,30
3665,3665,The Game,spotify:track:5PrHp3PRK78k18zrwgyxS9,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,Red Nation,spotify:album:347inOOK4kb02uEpi2LjF0,229480,The R.E.D. Album,0.0922,0.405,0.889,0.0,0.446,-3.303,0.317,82.918,0.338,2sYUGgzQfHQ6lOWzbrny8Z,63,1,"['0NbfKEOTQCcwd6o7wSDOHI', '55Aa2cqylxrFIXC767Z865']",2011-01-01,2,1,4,3
3666,3666,Saliva,spotify:track:2HerxRQish8VLHvu20oxz2,spotify:artist:5S6hjAxgxjsLylsTtMIimO,Always,spotify:album:6Trb6MUN99WFIkgyaCnhXw,231200,Back Into Your System,0.0122,0.363,0.906,0.0,0.172,-4.415,0.0615,181.964,0.37,2HerxRQish8VLHvu20oxz2,53,0,['5S6hjAxgxjsLylsTtMIimO'],2002-01-01,1,1,4,22
3667,3667,Seether,spotify:track:2abHKI9Oox4NBEhOh3HMbq,spotify:artist:6B5c4sch27tWHAGdarpPaW,Country Song,spotify:album:1Bjmcy5hWGdGQ0zANfgIzh,229720,Holding Onto Strings Better Left To Fray,0.00115,0.63,0.86,1.19e-06,0.231,-6.117,0.0327,95.978,0.911,2abHKI9Oox4NBEhOh3HMbq,65,0,['6B5c4sch27tWHAGdarpPaW'],2011-01-01,0,1,4,54
3668,3668,Soundgarden,spotify:track:6B4JGMaqe1LaEMlsVzNdNM,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Fell On Black Days,spotify:album:1xHWwGSoF1DNE4hqgBRkJX,281800,Superunknown,0.00126,0.389,0.641,0.000943,0.18,-9.623,0.0328,203.015,0.546,6B4JGMaqe1LaEMlsVzNdNM,39,0,['5xUf6j4upBrXZPg6AI4MRK'],1994-01-01,4,0,4,47
3669,3669,Audioslave,spotify:track:5YhrJVUDkB0ijXwRekwQW1,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,Gasoline,spotify:album:7ysDeat0kDelEE7M6MUwXZ,279333,Audioslave,0.000272,0.379,0.716,0.00123,0.0786,-4.312,0.0326,92.721,0.239,5YhrJVUDkB0ijXwRekwQW1,29,0,['2ziB7fzrXBoh1HUPS6sVFn'],2002,4,1,4,59
3670,3670,XXXTENTACION,spotify:track:2H3wWrnO758y0fPH7Ilerg,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Depression & Obsession,spotify:album:5VdyJkLe3yvOs0l4xXbWp0,144733,17,0.585,0.769,0.156,0.015,0.102,-10.7,0.035,105.95,0.527,2H3wWrnO758y0fPH7Ilerg,74,1,['15UsOTVnJzReFVN1VCnxy4'],2017-08-25,11,0,4,30
3671,3671,XXXTENTACION,spotify:track:2yZax79pOrYuyIFVW2cZY2,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Carry On,spotify:album:5VdyJkLe3yvOs0l4xXbWp0,129720,17,0.768,0.735,0.197,0.000276,0.296,-13.378,0.537,147.899,0.383,2yZax79pOrYuyIFVW2cZY2,77,1,['15UsOTVnJzReFVN1VCnxy4'],2017-08-25,3,0,4,26
3672,3672,XXXTENTACION,spotify:track:05bnEv2dpFzmGVLGdjD9UP,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Orlando,spotify:album:5VdyJkLe3yvOs0l4xXbWp0,163840,17,0.859,0.57,0.0279,0.0892,0.254,-22.282,0.0588,84.902,0.28,05bnEv2dpFzmGVLGdjD9UP,67,1,['15UsOTVnJzReFVN1VCnxy4'],2017-08-25,1,1,4,32
3673,3673,George Jones,spotify:track:47vXjuUO4OKODO9XlinEDX,spotify:artist:2OpqcUtj10HHvGG6h9VYC5,The King Is Gone (So Are You),spotify:album:7poo7LkjfXMcKLK8lAkD1p,201293,George Jones - 16 Biggest Hits,0.447,0.755,0.279,0.0,0.0575,-14.788,0.0328,116.821,0.405,47vXjuUO4OKODO9XlinEDX,42,0,['2OpqcUtj10HHvGG6h9VYC5'],1998-07-14,7,1,4,13
3674,3674,Hank Thompson,spotify:track:1a1VwhmbvqihSDdUEZbzTc,spotify:artist:42tDjhK9kdS7CCHxs8ysz0,A Six Pack To Go,spotify:album:4EOhnBMUHsEC14CoMaALBA,131800,A Six Pack To Go,0.66,0.628,0.687,0.0,0.055,-9.04,0.0964,165.111,0.743,1a1VwhmbvqihSDdUEZbzTc,37,0,"['42tDjhK9kdS7CCHxs8ysz0', '6coThDfKdnZL66QDg4QCaf']",1966-01-01,2,1,4,12
3675,3675,"""Weird Al"" Yankovic",spotify:track:5r96TaQquRrlo3Ym3ZlSL2,spotify:artist:1bDWGdIC2hardyt55nlQgG,"Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",spotify:album:0Jlz2oUJcRROhY8MFMp609,202920,Bad Hair Day,0.103,0.728,0.448,0.0,0.267,-10.54,0.172,80.902,0.483,5r96TaQquRrlo3Ym3ZlSL2,56,0,['1bDWGdIC2hardyt55nlQgG'],1996-12-31,8,1,4,59
3676,3676,Amber,spotify:track:5p0rUHicpwMZil8RlNGGth,spotify:artist:6uGKydhYXrVOEXM6QbVzyH,This Is Your Night,spotify:album:5NNCWaLHgcwPrWSPsp86ph,238160,This Is Your Night,0.0714,0.674,0.908,0.000104,0.121,-3.262,0.0325,127.99,0.861,5p0rUHicpwMZil8RlNGGth,55,0,['6uGKydhYXrVOEXM6QbVzyH'],1996-11-26,9,0,4,59
3677,3677,Lustra,spotify:track:1LkoYGxmYpO6QSEvY5C0Zl,spotify:artist:3IJ770I1QPmwVp7yug0eJ4,Scotty Doesn't Know,spotify:album:3MCqjuNms0vjGyUDQ92Ivs,175200,Left For Dead,0.000449,0.317,0.887,9.23e-06,0.363,-4.525,0.0472,174.009,0.544,1LkoYGxmYpO6QSEvY5C0Zl,72,0,['3IJ770I1QPmwVp7yug0eJ4'],2006,0,1,4,57
3678,3678,Men At Work,spotify:track:0DnA2DyUwy0W4xMYtRxocL,spotify:artist:0f3EsoviYnRKTkmayI3cux,Who Can It Be Now?,spotify:album:03RdxRparvZ2qgWFf1vGeD,200293,Super Hits,0.0184,0.81,0.716,1.96e-05,0.301,-7.392,0.0402,128.528,0.965,4wt42dcsoaDNxdviz9k1dD,40,0,['0f3EsoviYnRKTkmayI3cux'],2000,4,1,4,44
3679,3679,Matisse,spotify:track:2Ie2UcCJGXiXHPMCba0fOe,spotify:artist:77aLk6J8ofnVxa1eXK9jiU,Si Fuera Fácil,spotify:album:4G2BGiu4lG5GNW6LR9oWb0,209093,Sube,0.301,0.475,0.53,0.0,0.118,-8.183,0.0377,145.864,0.148,2Ie2UcCJGXiXHPMCba0fOe,55,0,['77aLk6J8ofnVxa1eXK9jiU'],2015-06-09,4,1,4,75
3680,3680,Matisse,spotify:track:63MtlAi7Vfr1KAB4ETuzvw,spotify:artist:77aLk6J8ofnVxa1eXK9jiU,La Misma Luna,spotify:album:4G2BGiu4lG5GNW6LR9oWb0,195653,Sube,0.576,0.496,0.522,3.07e-06,0.128,-7.252,0.0322,149.988,0.365,63MtlAi7Vfr1KAB4ETuzvw,57,0,['77aLk6J8ofnVxa1eXK9jiU'],2015-06-09,3,1,4,18
3681,3681,Matisse,spotify:track:228tqB80RrWmGhZqne8t6x,spotify:artist:77aLk6J8ofnVxa1eXK9jiU,Sé Que Te Vas - Versión Acústica,spotify:album:3pJ2OW656qr7fGSjTNoecO,185760,Así Nacieron,0.852,0.578,0.237,0.0,0.1,-9.026,0.0399,121.363,0.387,228tqB80RrWmGhZqne8t6x,55,0,['77aLk6J8ofnVxa1eXK9jiU'],2015-04-28,1,1,3,80
3682,3682,Luis Fonsi,spotify:track:3WTSQmelK1mlaqyLGVHheJ,spotify:artist:4V8Sr092TqfHkfAA5fXXqG,¿Quién Te Dijo Eso?,spotify:album:4ebnb7ofv99edAOLItuuxH,271600,Abrazar La Vida,0.121,0.535,0.562,0.0,0.205,-6.202,0.027,133.894,0.352,159yUhKZg2ZAdt0HknTqDr,56,0,['4V8Sr092TqfHkfAA5fXXqG'],2003-01-01,5,1,4,60
3683,3683,Leonel García,spotify:track:66PoL6Y7d6s0n1JhFTAiVM,spotify:artist:3t7UqWteBBmHXkcVhMSyay,Recuerdas,spotify:album:2xQu1nr9mQ8vkHNpC1sx6J,298920,Amor Futuro,0.745,0.447,0.298,0.000164,0.113,-8.565,0.0292,143.918,0.087,66PoL6Y7d6s0n1JhFTAiVM,51,0,['3t7UqWteBBmHXkcVhMSyay'],2014-11-11,2,1,4,60
3684,3684,Jesse & Joy,spotify:track:32yMMKHYAHurmRasdJPfTb,spotify:artist:1mX1TWKpNxDSAH16LgDfiR,Chocolate,spotify:album:20NECwP90e07AD6Ti6OBiY,248240,Electricidad,0.382,0.619,0.703,9.07e-05,0.116,-5.745,0.036,123.97,0.249,32yMMKHYAHurmRasdJPfTb,50,0,['1mX1TWKpNxDSAH16LgDfiR'],2009-09-15,4,1,4,11
3685,3685,Marc Anthony,spotify:track:3h8KGJn9UFX2cfjN78iMVF,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,Y Cómo Es El,spotify:album:5SGUCNeCuGHbR73Iyh2F7g,240733,Iconos,0.432,0.481,0.415,0.0,0.128,-5.646,0.0323,77.472,0.196,3h8KGJn9UFX2cfjN78iMVF,68,0,['4wLXwxDeWQ8mtUIRPxGiD6'],2010-05-24,0,1,4,44
3686,3686,Marc Anthony,spotify:track:6ngLct6z0pCqJcevM11HDH,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,A Quién Quiero Mentirle,spotify:album:5SGUCNeCuGHbR73Iyh2F7g,253173,Iconos,0.39,0.378,0.515,0.0,0.0637,-7.277,0.0339,72.743,0.315,6ngLct6z0pCqJcevM11HDH,56,0,['4wLXwxDeWQ8mtUIRPxGiD6'],2010-05-24,11,1,4,43
3687,3687,Leonel García,spotify:track:1OzDyg6a1lsukiBwArG7zI,spotify:artist:3t7UqWteBBmHXkcVhMSyay,Para Empezar,spotify:album:2YHKg20QOvqH2WnI7R5fzy,258733,Tú,0.754,0.624,0.352,2.18e-06,0.0907,-8.286,0.0296,135.992,0.226,1OzDyg6a1lsukiBwArG7zI,66,0,['3t7UqWteBBmHXkcVhMSyay'],2011-01-25,0,1,4,67
3688,3688,Aleks Syntek,spotify:track:1AAjTcCp9v9g8bQM4fJDiF,spotify:artist:0r8toju2ecKaVtItkzAnNi,Intocable,spotify:album:7LM15kMdKV1ZD0tg6HUOU4,219715,Lección De Vuelo V1,0.0474,0.475,0.754,0.0,0.546,-4.946,0.0294,76.94,0.482,1AAjTcCp9v9g8bQM4fJDiF,57,0,['0r8toju2ecKaVtItkzAnNi'],2007-01-01,5,1,4,80
3689,3689,Ricky Martin,spotify:track:4S1bYWrLOC8smuy8kJzxKQ,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,"Te Extraño, Te Olvido, Te Amo",spotify:album:4URjPTEl3KRpkzWFTvYmiM,279000,A Medio Vivir,0.406,0.59,0.597,2.28e-05,0.169,-6.158,0.0275,121.051,0.466,4S1bYWrLOC8smuy8kJzxKQ,65,0,['7slfeZO9LsJbWgpkIoXBUJ'],1995-09-12,9,1,4,59
3690,3690,Pablo Alborán,spotify:track:23CfGZgeDJkBxuObB6KmmQ,spotify:artist:5M9Bb4adKAgrOFOhc05Y50,Tanto,spotify:album:7kA3hvV7UjgnA5uiUBxwlN,256640,Tanto,0.223,0.529,0.603,0.0,0.235,-5.132,0.0307,140.039,0.326,23CfGZgeDJkBxuObB6KmmQ,58,0,['5M9Bb4adKAgrOFOhc05Y50'],2012,0,1,4,34
3691,3691,Pablo Alborán,spotify:track:5vr2aeKPuH8koWDcjRvlEn,spotify:artist:5M9Bb4adKAgrOFOhc05Y50,Perdóname,spotify:album:1PfEXmG8ioEwsj7qDaCQXc,251200,Pablo Alboran (Deluxe),0.677,0.707,0.452,0.0,0.0884,-6.899,0.0415,135.924,0.43,5vr2aeKPuH8koWDcjRvlEn,53,0,['5M9Bb4adKAgrOFOhc05Y50'],2011-02-01,11,1,4,34
3692,3692,Camila,spotify:track:0GNWo2IgoBKdk10gdnaSVk,spotify:artist:2gRP1Ezbtj3qrERnd0XasU,Sólo para Ti,spotify:album:7dTSfhp5okEjaYXp38LwVf,182520,Todo Cambio,0.0742,0.317,0.361,0.0,0.102,-7.628,0.0483,77.589,0.209,0GNWo2IgoBKdk10gdnaSVk,64,0,['2gRP1Ezbtj3qrERnd0XasU'],2006,8,1,4,42
3693,3693,Ricardo Montaner,spotify:track:2u6rJbqLrFqKcF73BVDKAl,spotify:artist:4uoz4FUMvpeyGClFTTDBsD,En El Ultimo Lugar Del Mundo,spotify:album:3njekBt0uI62QBzVXSLEQT,229240,En El Ultimo Lugar Del Mundo,0.414,0.632,0.535,0.0,0.112,-5.865,0.0264,126.336,0.399,2u6rJbqLrFqKcF73BVDKAl,37,0,['4uoz4FUMvpeyGClFTTDBsD'],1999-01-01,7,1,4,70
3694,3694,Ricardo Montaner,spotify:track:0oyLdRXSjwy94opH5hHtaL,spotify:artist:4uoz4FUMvpeyGClFTTDBsD,Si Tuviera Que Elegir,spotify:album:3Jd3wlaAhMthx3SKolpFdS,263520,Suma,0.333,0.4,0.571,0.0,0.177,-8.044,0.0426,167.748,0.339,0oyLdRXSjwy94opH5hHtaL,40,0,['4uoz4FUMvpeyGClFTTDBsD'],2002-05-21,5,1,4,54
3695,3695,Myriam,spotify:track:3ldYa8HquTo2do2CedjQVc,spotify:artist:4qa5jOQPzCpqmoAyJd3j9y,Hasta El Límite,spotify:album:7eDBoq4hHMG1njmw3fGKDH,244973,Myriam,0.333,0.577,0.646,1.38e-06,0.0744,-5.32,0.0275,149.84,0.541,3ldYa8HquTo2do2CedjQVc,44,0,['4qa5jOQPzCpqmoAyJd3j9y'],2004-01-01,9,1,4,62
3696,3696,Arcade Fire,spotify:track:3kusLGvgYkZldKfoDoJklR,spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,Crown of Love,spotify:album:6ZB8qaR9JNuS0Q0bG1nbcH,282333,Funeral,0.062,0.321,0.647,4.72e-05,0.288,-6.514,0.0274,104.345,0.287,3kusLGvgYkZldKfoDoJklR,49,0,['3kjuyTCjPG1WMFCiyc5IuB'],2004-06-16,3,1,1,34
3697,3697,Mazzy Star,spotify:track:010ALbbh5KlQ4fKWgSdhRd,spotify:artist:37w38cCSGgKLdayTRjna4W,Look On Down From The Bridge,spotify:album:4mhpbf7jYc0L1nBceoebIE,287893,Among My Swan,0.642,0.37,0.0772,0.69,0.112,-19.322,0.0414,119.942,0.0954,010ALbbh5KlQ4fKWgSdhRd,60,0,['37w38cCSGgKLdayTRjna4W'],1996-10-29,0,1,4,42
3698,3698,Kolohe Kai,spotify:track:7hmvSpZSdBAaJmy0pHcGwh,spotify:artist:3Je8tRazTtqZxGkbeJDGL8,Ehu Girl,spotify:album:3m89meycBx0T7hYBhj2kkq,229760,This Is The Life,0.135,0.803,0.625,0.0,0.0888,-5.379,0.0382,133.013,0.94,7hmvSpZSdBAaJmy0pHcGwh,61,0,['3Je8tRazTtqZxGkbeJDGL8'],2009-09-25,0,1,4,41
3699,3699,Iration,spotify:track:0IgUWRQZie6GS7jtLPKlTU,spotify:artist:0q9lPhJHW5R9J7RXIJRbTk,Falling,spotify:album:6l8dq5OcwsCccuhZzXhNj5,240760,Time Bomb,0.00765,0.799,0.416,2.07e-06,0.122,-9.547,0.0428,125.01,0.818,2tP2rytUFVm6lhCznfLbv6,58,0,['0q9lPhJHW5R9J7RXIJRbTk'],2010-03-16,7,1,4,40
3700,3700,Ariana Grande,spotify:track:3yiopxxeHuwcpAg4e57Zjt,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Right There,spotify:album:5xSvNPstcxHtR4ap2vvN8A,247080,Yours Truly,0.127,0.621,0.834,0.0,0.0854,-3.166,0.105,156.095,0.561,47rzxY9wSpomHE1gT94jIT,57,0,"['66CXWjxzNUsdJxJ2JdwvnR', '0c173mlxpT3dSFRgMO8XPh']",2013-01-01,7,1,4,45
3701,3701,Ariana Grande,spotify:track:6EIsMa5lbvljYxqCkjZVDi,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Baby I,spotify:album:5xSvNPstcxHtR4ap2vvN8A,197600,Yours Truly,0.0154,0.725,0.796,0.0,0.354,-3.684,0.0326,101.976,0.517,4TQYyBORpYzICpQtzINUbg,43,0,['66CXWjxzNUsdJxJ2JdwvnR'],2014-01-01,1,1,4,28
3702,3702,Ariana Grande,spotify:track:4PqIj0WOfPAq4QAvisjgpd,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,You’ll Never Know,spotify:album:5xSvNPstcxHtR4ap2vvN8A,214280,Yours Truly,0.0546,0.764,0.842,0.0,0.0351,-3.835,0.059,105.018,0.869,6d8XhbAw4IoKPnVD07Sb9b,52,0,['66CXWjxzNUsdJxJ2JdwvnR'],2013-01-01,6,1,4,35
3703,3703,U.S.A. For Africa,spotify:track:3Z2tPWiNiIpg8UMMoowHIk,spotify:artist:7sF6m3PpW6G6m6J2gzzmzM,We Are The World,spotify:album:2O6gXGWFJcNrLYAqDINrDa,427333,We Are The World,0.189,0.528,0.447,0.0,0.0745,-15.255,0.0435,72.58,0.292,3Z2tPWiNiIpg8UMMoowHIk,69,0,['7sF6m3PpW6G6m6J2gzzmzM'],1985-01-01,4,1,4,58
3704,3704,Roxette,spotify:track:78TnMTAFmWUWWCgNXR7D3K,spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY,Listen To Your Heart,spotify:album:1iI5YZkqNUV7VmrEi4uOP9,328093,Look Sharp!,0.108,0.539,0.583,0.0,0.111,-4.935,0.0275,86.063,0.337,1qIKynV6YQZgocodkPdCy7,58,0,['2SHhfs4BiDxGQ3oxqf0UHY'],1988-10-19,1,0,4,40
3705,3705,Exposé,spotify:track:0f24hVOA4gLM8imuvoQ0Uh,spotify:artist:5nPz5R1FDPTMI3Dw4JnTGb,"Seasons Change - 7"" Version",spotify:album:6JfAxq3fh9CNZZcNxBaQOd,256800,Greatest Hits,0.223,0.599,0.618,0.000169,0.326,-10.795,0.0322,174.245,0.739,0f24hVOA4gLM8imuvoQ0Uh,40,0,['5nPz5R1FDPTMI3Dw4JnTGb'],1995-11-20,9,0,4,40
3706,3706,George Michael,spotify:track:6QnFHieoch6U9J8zfv6hml,spotify:artist:19ra5tSw0tWufvUp8GotLo,I Want Your Sex - Pts. 1 & 2 Remastered,spotify:album:34K1Kvskt9arWy8E1Gz3Lw,557293,Faith,0.00509,0.812,0.6,0.0248,0.0465,-13.418,0.0538,99.189,0.8,1b0slv85eJNkxaDFSHKYJ0,42,0,['19ra5tSw0tWufvUp8GotLo'],1987-10-30,10,0,4,58
3707,3707,Huey Lewis & The News,spotify:track:43LjRHyyetSWnPpW7CWThG,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,Do You Believe In Love,spotify:album:18ogoWl1E1HJA8GaqIRM2V,209000,Picture This,0.0582,0.547,0.636,0.0,0.249,-10.948,0.0314,114.061,0.816,43LjRHyyetSWnPpW7CWThG,61,0,['7A9yZMTrFZcgEWAX2kBfK6'],1982-01-01,11,1,4,58
3708,3708,Huey Lewis & The News,spotify:track:2cFl7utlqyZjCXN1G5nRvA,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,Stuck With You,spotify:album:5L0vaNLbzgP8RIJqs1zamE,269573,Fore!,0.0873,0.704,0.544,1.66e-05,0.041,-11.402,0.026,120.717,0.628,2cFl7utlqyZjCXN1G5nRvA,66,0,['7A9yZMTrFZcgEWAX2kBfK6'],1986-01-01,4,0,4,37
3709,3709,Roxette,spotify:track:0ZfM5XfJTtFPhOxAERRnNY,spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY,The Look,spotify:album:1iI5YZkqNUV7VmrEi4uOP9,237320,Look Sharp!,0.0531,0.634,0.838,8.34e-06,0.0522,-5.363,0.0413,95.011,0.541,79LdvxXi5JYUjhnO7v9Fi3,60,0,['2SHhfs4BiDxGQ3oxqf0UHY'],1988-10-19,2,1,4,37
3710,3710,Olivia Newton-John,spotify:track:3MjfIbsyO8NQ4slgICU32u,spotify:artist:4BoRxUdrcgbbq1rxJvvhg9,Physical,spotify:album:0I8zcq6ntMthVMOJrtcG2t,224773,Physical,0.0631,0.834,0.633,5e-05,0.313,-11.442,0.0422,123.815,0.904,3hVrI7snZMTmHCnbwME47u,53,0,['4BoRxUdrcgbbq1rxJvvhg9'],1981-01-01,4,0,4,63
3711,3711,Culture Club,spotify:track:5Jak77MTrWWypQr85wmXeo,spotify:artist:6kz53iCdBSqhQCZ21CoLcc,Time (Clock Of The Heart),spotify:album:3KlMmQJwwFDLAUop4AOycd,223693,This Time,0.529,0.723,0.633,0.0,0.0701,-11.24,0.0357,116.95,0.898,5Jak77MTrWWypQr85wmXeo,54,0,['6kz53iCdBSqhQCZ21CoLcc'],1987-01-01,0,0,4,50
3712,3712,Bananarama,spotify:track:2EGaDf0cPX789H3LNeB03D,spotify:artist:3sc7iUG1Wwpwx7bHeZolgx,Cruel Summer,spotify:album:4zHriUoFVrq0YZ2kIEOkIW,215326,Bananarama,0.27,0.666,0.871,0.0208,0.263,-6.017,0.0272,108.501,0.936,2EGaDf0cPX789H3LNeB03D,66,0,['3sc7iUG1Wwpwx7bHeZolgx'],1984-01-01,1,0,4,69
