,Unnamed: 0,artist_name,track_uri,artist_uri,name,album_uri,duration_ms,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_popularity,id,popularity,id_artists,release_date,key,mode,time_signature
4338,37448,Eminem,spotify:track:3bp0Zuc7LMxgjqsQ6q3E8y,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Evil Deeds,spotify:album:1kTlYbs28MXw7hwO0NLYif,259573,Encore,0.0915,0.731,0.686,0.0,0.415,-5.002,0.33,75.54,0.29,16.0,3bp0Zuc7LMxgjqsQ6q3E8y,55,['7dGJo4pcD2V6oG8kP0tJRR'],2004-11-12,11,0,4
4339,37449,Eminem,spotify:track:0pMUgJwp0a7Wxypy8xfmMO,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Yellow Brick Road,spotify:album:1kTlYbs28MXw7hwO0NLYif,346253,Encore,0.293,0.766,0.818,9.39e-05,0.205,-3.545,0.249,84.466,0.776,16.0,0pMUgJwp0a7Wxypy8xfmMO,52,['7dGJo4pcD2V6oG8kP0tJRR'],2004-11-12,9,0,4
4340,37450,Eminem,spotify:track:07EHYORZMFGlBdI5zIB7lp,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Mosh,spotify:album:1kTlYbs28MXw7hwO0NLYif,317813,Encore,0.672,0.625,0.719,0.0,0.7,-3.326,0.24,72.532,0.524,15.0,07EHYORZMFGlBdI5zIB7lp,53,['7dGJo4pcD2V6oG8kP0tJRR'],2004-11-12,10,0,4
4341,37455,Eminem,spotify:track:4dh34dyav8M5jCN3yidn8Z,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Big Weenie,spotify:album:1kTlYbs28MXw7hwO0NLYif,266933,Encore,0.242,0.622,0.539,0.0,0.107,-4.331,0.502,173.662,0.315,0.0,4dh34dyav8M5jCN3yidn8Z,55,['7dGJo4pcD2V6oG8kP0tJRR'],2004-11-12,1,1,4
4342,37457,Eminem,spotify:track:1mHRciKUBSGQml3mQFGMsf,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Spend Some Time,spotify:album:1kTlYbs28MXw7hwO0NLYif,310720,Encore,0.0561,0.695,0.61,1.19e-05,0.123,-5.133,0.228,83.659,0.133,0.0,1mHRciKUBSGQml3mQFGMsf,56,"['7dGJo4pcD2V6oG8kP0tJRR', '2XnnxQzxFZG8qEPjakokPM', '6Oesi698iJRUaBeT82zckf', '3q7HBObVc0L8jNeTe5Gofh']",2004-11-12,5,1,4
4343,37459,Eminem,spotify:track:15ZNcgzsiiSrLQAGzl3le9,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,One Shot 2 Shot,spotify:album:1kTlYbs28MXw7hwO0NLYif,266573,Encore,0.194,0.885,0.61,0.0,0.278,-6.266,0.225,98.974,0.822,0.0,15ZNcgzsiiSrLQAGzl3le9,59,"['7dGJo4pcD2V6oG8kP0tJRR', '5Qi4Bb7a8C0a00NZcA77L0']",2004-11-12,1,1,4
4344,37461,Eminem,spotify:track:2cm5JHPVzXyrWPtIZZi1Gh,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Encore/Curtains Down,spotify:album:1kTlYbs28MXw7hwO0NLYif,348400,Encore,0.0838,0.605,0.747,0.0,0.462,-5.574,0.397,173.951,0.565,0.0,2cm5JHPVzXyrWPtIZZi1Gh,52,['7dGJo4pcD2V6oG8kP0tJRR'],2004-11-12,5,0,4
4345,37462,Eminem,spotify:track:0xzEDBVP6SmgByZePlbUvT,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,We Made You,spotify:album:04r9yvH25PwePggAYZQYq8,269613,Relapse,0.107,0.924,0.853,1.45e-06,0.129,-1.203,0.0792,114.003,0.67,0.0,4UMTp91LHhvW33ol9ZQH0Q,65,['7dGJo4pcD2V6oG8kP0tJRR'],2009-05-15,2,1,4
4346,37465,Diddy,spotify:track:5fii2C2yImI0KvaAZZDKrC,spotify:artist:59wfkuBoNyhDMQGCljbUbA,I'll Be Missing You (feat. Faith Evans & 112),spotify:album:4OGaOZUHLhSeiicZB909aL,344813,No Way Out,0.548,0.709,0.347,0.00263,0.121,-9.055,0.0676,109.882,0.37,0.0,5fii2C2yImI0KvaAZZDKrC,49,"['59wfkuBoNyhDMQGCljbUbA', '5NDMothbpdpq2xHqSjrrWn', '7urq0VfqxEYEEiZUkebXT4']",1997,0,1,4
4347,37469,Naughty By Nature,spotify:track:3yzQvhpS71BCet4UiCsBCr,spotify:artist:4Otx4bRLSfpah5kX8hdgDC,Yoke the Joker,spotify:album:7f2uv1aSmzTMlPXDFiZCra,313640,Naughty By Nature,0.003,0.917,0.607,0.0,0.116,-15.522,0.325,94.063,0.652,11.0,3yzQvhpS71BCet4UiCsBCr,40,['4Otx4bRLSfpah5kX8hdgDC'],1991-09-03,4,0,4
4348,37470,Naughty By Nature,spotify:track:1SBNOQCKHSj9ihFpJn3Ne7,spotify:artist:4Otx4bRLSfpah5kX8hdgDC,Wickedest Man Alive,spotify:album:7f2uv1aSmzTMlPXDFiZCra,261333,Naughty By Nature,0.0425,0.742,0.377,6.06e-06,0.0939,-15.479,0.565,191.424,0.52,55.0,1SBNOQCKHSj9ihFpJn3Ne7,34,['4Otx4bRLSfpah5kX8hdgDC'],1991-09-03,5,1,4
4349,37483,Eminem,spotify:track:2JdUnLmK3YSFyeNvpgqQc4,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Insane,spotify:album:04r9yvH25PwePggAYZQYq8,181360,Relapse,0.251,0.876,0.878,0.0,0.321,-0.929,0.168,97.99,0.677,47.0,6x1stxDsnh4ZlEft29uhlR,54,['7dGJo4pcD2V6oG8kP0tJRR'],2009-05-15,9,0,4
4350,37484,Eminem,spotify:track:197efATmNonsdTu8qVlNjy,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Hello,spotify:album:04r9yvH25PwePggAYZQYq8,248200,Relapse,0.149,0.862,0.936,0.0,0.551,-5.782,0.189,96.0,0.718,43.0,7wuY9kPzREAC9OR7KScoli,53,['7dGJo4pcD2V6oG8kP0tJRR'],2009-05-15,10,0,4
4351,37486,Eminem,spotify:track:1ynwYMQEZgKa1CPLH2b8qo,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Same Song & Dance,spotify:album:04r9yvH25PwePggAYZQYq8,246640,Relapse,0.127,0.808,0.721,0.0,0.36,-4.685,0.228,101.982,0.213,56.0,1NcKKXrDTdCMaiVJkEknqr,52,['7dGJo4pcD2V6oG8kP0tJRR'],2009-05-15,10,0,4
4352,37489,Eminem,spotify:track:36YlVLEV1f2qredBFj8o2y,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Stay Wide Awake,spotify:album:7MZzYkbHL9Tk3O6WeD4Z0Z,319973,Relapse: Refill,0.196,0.747,0.851,0.0,0.258,-3.35,0.274,75.16,0.629,62.0,36YlVLEV1f2qredBFj8o2y,53,['7dGJo4pcD2V6oG8kP0tJRR'],2009-05-15,10,0,4
4353,37490,Eminem,spotify:track:7CmZmiCqn9xKG3rLnr1GKD,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Old Time's Sake,spotify:album:04r9yvH25PwePggAYZQYq8,278160,Relapse,0.0606,0.775,0.829,0.0,0.33,-1.933,0.304,176.047,0.836,41.0,5j6ODxGVhAWeCS49bBKuxz,54,"['7dGJo4pcD2V6oG8kP0tJRR', '6DPYiyq5kWVQS4RGwxzPC7']",2009-05-15,1,1,4
4354,37493,Eminem,spotify:track:0FDjc7fIiK29BWH45Ka7Vp,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Deja Vu,spotify:album:7MZzYkbHL9Tk3O6WeD4Z0Z,283520,Relapse: Refill,0.208,0.7,0.873,0.0,0.229,-1.88,0.208,84.023,0.571,46.0,0FDjc7fIiK29BWH45Ka7Vp,56,['7dGJo4pcD2V6oG8kP0tJRR'],2009-05-15,4,0,4
4355,37505,Electric Six,spotify:track:2zE8kjcxY7rtbouWikyV86,spotify:artist:4xNadaO5ZZLVJdqDIVVIua,Down At McDonaldz,spotify:album:0pS080EXo6Jn1JwzsMdXD6,241773,I Shall Exterminate Everything Around Me That Restricts Me From Being The Master,0.00736,0.581,0.94,7.91e-05,0.0749,-3.453,0.0361,111.954,0.491,27.0,2zE8kjcxY7rtbouWikyV86,49,['4xNadaO5ZZLVJdqDIVVIua'],2007-10-09,4,0,4
4356,37509,The Guess Who,spotify:track:6YLWRvxvC4VbFTuNRHeaDU,spotify:artist:0cQuYRSzlItquYxsQKDvVc,Clap For The Wolfman - 2003 Remastered,spotify:album:6RYVsMUeEr6HkhTopi6xTp,256173,Road Food,0.377,0.462,0.693,2.98e-06,0.575,-11.758,0.0555,180.671,0.851,0.0,6YLWRvxvC4VbFTuNRHeaDU,40,['0cQuYRSzlItquYxsQKDvVc'],1974-04-01,4,1,4
4357,37519,Cake,spotify:track:0ZNDNZInUk1JJRCjeWzVZc,spotify:artist:6A43Djmhbe9100UwnI7epV,Stickshifts and Safetybelts,spotify:album:6kPOXxCYCdXBzEbb9dqE90,128653,Fashion Nugget,0.416,0.659,0.682,0.0,0.314,-9.668,0.137,141.556,0.913,0.0,0ZNDNZInUk1JJRCjeWzVZc,43,['6A43Djmhbe9100UwnI7epV'],1996-09-17,1,0,4
4358,37523,Red Hot Chili Peppers,spotify:track:0O8RjwNco465s5o9Ix9IYj,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Savior,spotify:album:2Y9IRtehByVkegoD7TcLfi,292400,Californication,0.00124,0.241,0.824,5.83e-06,0.0955,-2.785,0.0479,83.663,0.2,21.0,60zaXKLFGQ4hPH7NtTcfq1,43,['0L8ExT028jH3ddEcZwqJJ5'],1999-06-08,0,1,4
4359,37524,Jane's Addiction,spotify:track:5fKZJHzJ9d3MADArbm9muW,spotify:artist:02NfyD6AlLA12crYzw5YcR,Mountain Song,spotify:album:4DVBJPJyizvHfJQt5pYaCa,242720,Nothing's Shocking,0.0155,0.324,0.931,0.0252,0.277,-6.803,0.0837,82.748,0.313,32.0,5fKZJHzJ9d3MADArbm9muW,60,['02NfyD6AlLA12crYzw5YcR'],1988-08-23,9,1,4
4360,37526,Alan Jackson,spotify:track:2NJP1FkEFLeXa4VxZkMR7K,spotify:artist:4mxWe1mtYIYfP040G38yvS,She's Got the Rhythm (And I Got the Blues),spotify:album:2deyKpm7P5GowjcFJ1OWEC,144333,Original Album Classics,0.164,0.722,0.553,4.39e-06,0.187,-10.508,0.033,137.725,0.735,26.0,6vUqnifEEMUchFFXSxRhZs,41,['4mxWe1mtYIYfP040G38yvS'],1992-10-09,9,1,3
4361,37532,Brad Paisley,spotify:track:0XgIh2OIaLNJrmLe61Gavi,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,Wrapped Around,spotify:album:5MQaOex0UOSUqbQolWKWjg,202933,Original Album Classics,0.093,0.616,0.758,0.0,0.132,-8.43,0.0434,141.495,0.447,5.0,20dc1jFEG3azMMyvpHj8La,45,['13YmWQJFwgZrd4bf5IjMY4'],2001-05-29,9,1,3
4362,37559,Travis Scott,spotify:track:177WEvlLsCc0FzCTWslawr,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,outside,spotify:album:42WVQWuf1teDysXiOupIZt,176488,Birds In The Trap Sing McKnight,0.503,0.758,0.616,0.0,0.103,-3.471,0.311,165.906,0.494,1.0,177WEvlLsCc0FzCTWslawr,62,['0Y5tJX1MQlPlqiwlOH1tJY'],2016-09-16,2,1,4
4363,37564,Robbie Williams,spotify:track:4w2Yq2cklbssmUtUy5Vh6H,spotify:artist:2HcwFjNelS49kFbfvMxQYw,Better Man,spotify:album:11DmTQm7WPeSXih1FPuaXL,202640,Sing When You're Winning,0.195,0.496,0.527,0.0,0.138,-7.234,0.0339,155.932,0.283,23.0,4w2Yq2cklbssmUtUy5Vh6H,62,['2HcwFjNelS49kFbfvMxQYw'],2000-01-01,6,1,4
4364,37608,John Mayer,spotify:track:2Sdkwd9ptjUCcYR9uPECmx,spotify:artist:0hEurMDQu99nJRq8pTxO14,Quiet - EP Version,spotify:album:5KMP6XLSrhsswEuN2A9VO2,200533,Inside Wants Out,0.775,0.557,0.0695,8.92e-05,0.104,-14.11,0.0383,103.23,0.126,0.0,2Sdkwd9ptjUCcYR9uPECmx,51,['0hEurMDQu99nJRq8pTxO14'],1999-09-24,6,1,3
4365,37616,Cœur De Pirate,spotify:track:4ip9VI9rN5jSNhUJhcuqFW,spotify:artist:2eRNMtoi82UZUuaL6naDjA,Ensemble,spotify:album:71fry0hY8cte1dlWqIhPM3,139400,Cœur De Pirate,0.496,0.778,0.485,0.0,0.462,-4.651,0.0396,130.99,0.964,50.0,4ip9VI9rN5jSNhUJhcuqFW,37,['2eRNMtoi82UZUuaL6naDjA'],2009-01-01,7,1,4
4366,37624,Camélia Jordana,spotify:track:0cgWTzGYVUWELohSykTxrb,spotify:artist:2XkCa3HcntokIgOP5N3QO7,Moi c'est,spotify:album:1WrPo6fzTlwJHaB1qOAwJT,170893,Camelia Jordana,0.762,0.862,0.409,0.0871,0.0927,-10.255,0.0399,135.013,0.8,30.0,0cgWTzGYVUWELohSykTxrb,51,['2XkCa3HcntokIgOP5N3QO7'],2010-03-24,6,0,4
4367,37632,Les Misérables Cast,spotify:track:4hIPVoHpk0pICSvbfl8hb7,spotify:artist:71wy5iisVKXLZgoPxdFi8A,One Day More,spotify:album:20exLke5P8o4D1Bj4iRcPf,221933,Les Misérables: The Motion Picture Soundtrack Deluxe,0.845,0.376,0.269,0.0,0.0795,-11.951,0.0315,86.022,0.289,0.0,4hIPVoHpk0pICSvbfl8hb7,54,['71wy5iisVKXLZgoPxdFi8A'],2013-01-01,9,1,4
4368,37633,Anne Hathaway,spotify:track:2rPbBONzBW14kNvVF9Qy7E,spotify:artist:0nIyPY7J7G68WgQEOLHn0x,"I Dreamed A Dream - From ""Les Misérables""",spotify:album:20exLke5P8o4D1Bj4iRcPf,277533,Les Misérables: The Motion Picture Soundtrack Deluxe,0.94,0.274,0.0742,2.37e-05,0.0869,-17.234,0.0456,93.48,0.15,0.0,2rPbBONzBW14kNvVF9Qy7E,53,['0nIyPY7J7G68WgQEOLHn0x'],2013-01-01,10,1,4
4369,37653,CPM 22,spotify:track:1dSoIHbIRppIWuaCYUmnX8,spotify:artist:2Jw4Lrfjnyv2QsDoBgnrAP,Dias Atrás,spotify:album:7Cu8pP5OU2EPeuAsO66vaO,248373,Chegou A Hora De Recomeçar,0.000105,0.401,0.957,3.97e-06,0.362,-2.841,0.045,144.446,0.812,12.0,7hjAhjnMzpMT9vU54w0LYF,59,['2Jw4Lrfjnyv2QsDoBgnrAP'],2002,11,1,4
4370,37654,CPM 22,spotify:track:3lnbe8TB3lKxqNsikv8r6x,spotify:artist:2Jw4Lrfjnyv2QsDoBgnrAP,Não Sei Viver Sem Ter Você,spotify:album:7Cu8pP5OU2EPeuAsO66vaO,226693,Chegou A Hora De Recomeçar,0.00098,0.446,0.936,0.0,0.151,-2.574,0.0504,97.312,0.637,31.0,3QbPw4Aj3JgqG0In3ZPZ4q,57,['2Jw4Lrfjnyv2QsDoBgnrAP'],2002,7,1,4
4371,37656,CPM 22,spotify:track:4IzeKSjXW67WLRV5WG7F3A,spotify:artist:2Jw4Lrfjnyv2QsDoBgnrAP,Regina Let's Go!,spotify:album:4JBN8LHJuOlxQvho77E6kM,135933,CPM22,0.00428,0.414,0.969,0.0,0.12,-2.45,0.0546,143.67,0.641,44.0,6zn5OFYwx705WTvYejsRxl,53,['2Jw4Lrfjnyv2QsDoBgnrAP'],2001,2,1,4
4372,37659,CPM 22,spotify:track:7ctYKfWB34C7idHkft5oCV,spotify:artist:2Jw4Lrfjnyv2QsDoBgnrAP,Desconfio,spotify:album:7Cu8pP5OU2EPeuAsO66vaO,164733,Chegou A Hora De Recomeçar,0.000198,0.41,0.985,0.0,0.134,-1.51,0.0743,111.835,0.809,0.0,2P7Is8yWc48Gp1AgJwwAQX,45,['2Jw4Lrfjnyv2QsDoBgnrAP'],2002,2,1,4
4373,37661,Charlie Brown Jr.,spotify:track:0LDT8QEHbPA0aawzm9CWP7,spotify:artist:1on7ZQ2pvgeQF4vmIA09x5,Meu Novo Mundo,spotify:album:53GOG940xY4LOpgD8YzQrJ,207053,La Familia 013,0.315,0.727,0.801,0.000834,0.127,-5.104,0.0285,124.057,0.896,24.0,0LDT8QEHbPA0aawzm9CWP7,60,['1on7ZQ2pvgeQF4vmIA09x5'],2013-10-08,7,0,4
4374,37664,Charlie Brown Jr.,spotify:track:7vM3wi9leaynP5Bmi93VDh,spotify:artist:1on7ZQ2pvgeQF4vmIA09x5,Um Dia a Gente Se Encontra,spotify:album:53GOG940xY4LOpgD8YzQrJ,184200,La Familia 013,0.0371,0.472,0.957,3.22e-05,0.275,-3.702,0.0677,159.807,0.878,0.0,7vM3wi9leaynP5Bmi93VDh,49,['1on7ZQ2pvgeQF4vmIA09x5'],2013-10-08,3,1,4
4375,37670,Charlie Brown Jr.,spotify:track:2TqX3j8ZQTBsndDpTZPz0e,spotify:artist:1on7ZQ2pvgeQF4vmIA09x5,Proibida Pra Mim (Grazon) (Ao Vivo),spotify:album:3T1n2CfGfA9W5uGhAa7YrU,230899,Música Popular Caiçara (Ao Vivo),0.216,0.395,0.805,7.03e-06,0.74,-4.809,0.043,83.95,0.481,24.0,2TqX3j8ZQTBsndDpTZPz0e,44,"['1on7ZQ2pvgeQF4vmIA09x5', '7LunbFWIm3RPQpywjOSSd8']",2012-03-19,6,1,4
4376,37672,Charlie Brown Jr.,spotify:track:4gEFeIEORz8thfqMY7nKcb,spotify:artist:1on7ZQ2pvgeQF4vmIA09x5,Lugar Ao Sol,spotify:album:0Dcy3ThOh8LS1qhXUbZWH7,212600,100% Charlie Brown Jr - Abalando A Sua Fábrica,0.0427,0.418,0.768,0.537,0.275,-6.908,0.0306,141.371,0.296,29.0,4gEFeIEORz8thfqMY7nKcb,66,['1on7ZQ2pvgeQF4vmIA09x5'],2001-01-01,10,1,4
4377,37679,Marcelo D2,spotify:track:7vQLaAneGCaz53U9rC44Wd,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,Sou Ronaldo,spotify:album:6U3NbczHoF7mLkmAGVaYER,215600,Sou Ronaldo,0.484,0.751,0.401,0.0,0.239,-19.152,0.17,87.977,0.627,0.0,7vQLaAneGCaz53U9rC44Wd,42,['1vEN3d3dJbmdHQpXD6AIkL'],2006-06-22,11,0,4
4378,37680,Marcelo D2,spotify:track:6484IifCHQoulao2LznaZn,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,4:20,spotify:album:0hPixFMI6iDjmqS0XkjTWq,101320,Nada Pode Me Parar,0.282,0.662,0.841,0.0,0.318,-5.347,0.409,88.833,0.455,0.0,6484IifCHQoulao2LznaZn,45,['1vEN3d3dJbmdHQpXD6AIkL'],2013-01-01,9,0,4
4379,37703,The Ransom Collective,spotify:track:31KE8oQuxg7FKON0E4tRhp,spotify:artist:5TPt1cZ847Fr9CWd9vAm7s,Fools,spotify:album:7iVa3EB6dvddv4tdfyfNUs,310992,The Ransom Collective,0.144,0.46,0.731,0.0,0.247,-7.038,0.0562,115.055,0.33,0.0,31KE8oQuxg7FKON0E4tRhp,38,['5TPt1cZ847Fr9CWd9vAm7s'],2014-09-20,7,1,4
4380,37738,Uncle Tupelo,spotify:track:0rib9hiYy1NWL0w8BUYgmd,spotify:artist:2Plkkomsc4DKawkCioLKjc,Sandusky,spotify:album:3ezxoWuFQIiCr2xugKs3Lp,223640,"March 16-20, 1992",0.161,0.525,0.594,0.949,0.0751,-14.033,0.0907,157.917,0.0703,42.0,0rib9hiYy1NWL0w8BUYgmd,53,['2Plkkomsc4DKawkCioLKjc'],1992,4,0,4
4381,37757,Tranzas,spotify:track:5Q9r4LgvVYlGCc6ADlTq4b,spotify:artist:1GfaAWKfZE9hrYS8IqkWKB,Mori,spotify:album:3ul1UGMbifsGizEODDRH4Q,214560,Serenata,0.419,0.575,0.43,0.0,0.114,-11.356,0.058,152.007,0.11,49.0,5Q9r4LgvVYlGCc6ADlTq4b,56,['1GfaAWKfZE9hrYS8IqkWKB'],2002-01-01,7,1,4
4382,37764,AU-D,spotify:track:06COVoCMVVUCUocOQUcpVZ,spotify:artist:103xS8KmldMIFzgcD7FzhP,Tu Mejor Error,spotify:album:6J5Hx2Bj55iCZdn9dbLrIq,187004,"El Degenerado, Pt. 1",0.0106,0.768,0.87,0.0,0.377,-3.246,0.0707,96.016,0.862,21.0,06COVoCMVVUCUocOQUcpVZ,35,['103xS8KmldMIFzgcD7FzhP'],2014-09-03,5,1,4
4383,37765,AU-D,spotify:track:3goI2lIgiZ9Z1wKNXUdLhQ,spotify:artist:103xS8KmldMIFzgcD7FzhP,Aire al Respirar,spotify:album:2fiRL4kZheNvGRMJjRUlb6,232829,"Pequeños , Medianos y Grandes éxitos de Au-D",0.481,0.728,0.433,0.0,0.223,-8.265,0.116,83.99,0.695,58.0,3goI2lIgiZ9Z1wKNXUdLhQ,43,['103xS8KmldMIFzgcD7FzhP'],2017-03-23,11,1,4
4384,37766,AU-D,spotify:track:1OPjoMHOagrjqR71Llrs8O,spotify:artist:103xS8KmldMIFzgcD7FzhP,3 Notas,spotify:album:2fiRL4kZheNvGRMJjRUlb6,321173,"Pequeños , Medianos y Grandes éxitos de Au-D",0.162,0.693,0.817,0.00743,0.088,-6.82,0.0506,155.94,0.693,30.0,1OPjoMHOagrjqR71Llrs8O,41,['103xS8KmldMIFzgcD7FzhP'],2017-03-23,0,1,4
4385,37767,AU-D,spotify:track:0BUHohxgZLSswpcWs37vp9,spotify:artist:103xS8KmldMIFzgcD7FzhP,Primero Te Pienso,spotify:album:2fiRL4kZheNvGRMJjRUlb6,233273,"Pequeños , Medianos y Grandes éxitos de Au-D",0.436,0.654,0.903,0.0,0.0881,-2.39,0.205,175.993,0.731,0.0,0BUHohxgZLSswpcWs37vp9,33,['103xS8KmldMIFzgcD7FzhP'],2017-03-23,1,1,4
4386,37770,Volován,spotify:track:177ueekVXI2v1J1EQIzdUz,spotify:artist:0htSEnHjTcKdNapBwIsEaA,Cada Vez Que Respiro,spotify:album:4HTEL3Aof6nEnNLGrnUtdB,240320,Monitor,0.158,0.43,0.694,0.0,0.122,-5.121,0.0297,81.945,0.498,0.0,177ueekVXI2v1J1EQIzdUz,46,['0htSEnHjTcKdNapBwIsEaA'],2006-01-01,0,1,4
4387,37771,Westlife,spotify:track:5p0ietGkLNEqx1Z7ijkw5g,spotify:artist:5Z1CCuBsyhEHngq3U5IraY,My Love,spotify:album:6P1sBa0T1fRooA0UTAQfOu,231760,Coast To Coast,0.098,0.491,0.593,0.0,0.257,-5.975,0.0255,144.142,0.328,0.0,5p0ietGkLNEqx1Z7ijkw5g,71,['5Z1CCuBsyhEHngq3U5IraY'],2000,0,1,4
4388,37773,R.K.M & Ken-Y,spotify:track:5mVcyopMGY8dSpN1ZyaBUD,spotify:artist:3jFjgKOGfVLWfXX8q5wrsg,Me Matas,spotify:album:7CpmPDrPfeDnR4ykfM7OYE,196360,Masterpiece: Nuestra Obra Maestra,0.0567,0.775,0.744,0.0,0.392,-5.912,0.0916,92.98,0.581,57.0,5mVcyopMGY8dSpN1ZyaBUD,64,['3jFjgKOGfVLWfXX8q5wrsg'],2016-11-04,7,1,4
4389,37775,R.K.M & Ken-Y,spotify:track:6qpKsB72abuKSNTtBckl09,spotify:artist:3jFjgKOGfVLWfXX8q5wrsg,No Vuelvas,spotify:album:6hQ3EDwpJHcF2zrk4pRtLJ,230600,Forever,0.245,0.671,0.858,6.14e-05,0.118,-6.04,0.0628,169.983,0.834,3.0,0eRAyWR2PgtEYxdSvjO6tc,42,['3jFjgKOGfVLWfXX8q5wrsg'],2011-02-14,8,1,4
4390,37778,Xtreme,spotify:track:6hj4B44W9LzsFJFNHpmFTw,spotify:artist:47bVt95bvBMpmJFWoyhH0C,Adónde Se Fue ?,spotify:album:0VLSRZj2zucgdtve2EvH4D,185333,Haciendo Historia,0.265,0.75,0.706,0.0,0.0643,-4.993,0.0274,124.99,0.878,0.0,6hj4B44W9LzsFJFNHpmFTw,51,['47bVt95bvBMpmJFWoyhH0C'],2006-01-01,9,0,4
4391,37786,Colby O'Donis,spotify:track:3MldzywZOH4Uci6bq9noyJ,spotify:artist:7fObcBw9VM3x7ntWKCYl0z,What You Got - Main,spotify:album:5g8W4mhkTV4XZ4YuBmhSr3,243013,Colby O,0.0327,0.775,0.641,0.0,0.18,-6.718,0.038,119.974,0.305,0.0,3MldzywZOH4Uci6bq9noyJ,61,"['7fObcBw9VM3x7ntWKCYl0z', '0z4gvV4rjIZ9wHck67ucSV']",2008-01-01,1,1,4
4392,37790,Cali Flow Latino,spotify:track:1cm0T4HV7oJw343AT9N2Z8,spotify:artist:6osZmjgq0xc7VroWgQoRcD,Ras Tas Tas Full Hd,spotify:album:0db4PzdxmNMUUq7FqZj0sa,266840,Ras Tas Tas Full Hd,0.469,0.816,0.909,0.015,0.332,-9.127,0.0396,94.04,0.91,0.0,1cm0T4HV7oJw343AT9N2Z8,47,['6osZmjgq0xc7VroWgQoRcD'],2014-09-12,10,0,4
4393,37798,Ed Sheeran,spotify:track:2CW1geAxlM04INRmcoytvW,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Runaway,spotify:album:6NoBzYmh5gUusGPCfg0pct,205133,x,0.024,0.767,0.449,0.000299,0.151,-7.158,0.0364,95.03,0.908,7.0,2VmA7bm5ECiYZfw7x4Nzku,59,['6eUKZXaKkcviH0Ku9w2n3V'],2014-06-21,8,0,4
4394,37802,Belanova,spotify:track:1IDfAcL63xIRjG4Q98yTfn,spotify:artist:3oNy8cjBtJzLC07I70sklp,Cada Que...,spotify:album:07Lk9Pcu8vXodLrPiRTsKQ,223640,Fantasía Pop,0.0615,0.638,0.738,0.00106,0.0429,-4.287,0.0456,134.954,0.513,14.0,1IDfAcL63xIRjG4Q98yTfn,59,['3oNy8cjBtJzLC07I70sklp'],2007,8,1,4
4395,37811,Shakira,spotify:track:2gxSaoTORdXmNLUpsNFbQk,spotify:artist:0EmeFodog0BfCgMzAIvKQp,Inevitable,spotify:album:3JhHRFetUgAWw376a3sk6C,193453,Grandes Exitos,0.244,0.646,0.478,7.33e-05,0.127,-7.516,0.0561,92.133,0.341,0.0,2gxSaoTORdXmNLUpsNFbQk,58,['0EmeFodog0BfCgMzAIvKQp'],2002,6,1,4
4396,37813,Luis Miguel,spotify:track:4cDNMGoDFdjXgxpZEyP6wH,spotify:artist:2nszmSgqreHSdJA3zWPyrW,Isabel,spotify:album:45xKQlOetCnDcZxRu4tEwh,157484,Palabra De Honor,0.091,0.669,0.882,0.0,0.148,-5.702,0.0346,156.501,0.955,0.0,6ZvTryRzwNEA6rrPoLvkDo,41,['2nszmSgqreHSdJA3zWPyrW'],1989-11-27,3,1,4
4397,37817,Ha*Ash,spotify:track:0x6kwMLhwr0w4xjdv6tVqG,spotify:artist:5xd2Tg7Zo8755eCy8Gxkp8,Odio Amarte,spotify:album:0DzhgRe9ovRl6trAcHMUO8,210640,HA-ASH,0.195,0.732,0.64,0.0,0.191,-8.11,0.0505,117.997,0.786,0.0,0x6kwMLhwr0w4xjdv6tVqG,66,['5xd2Tg7Zo8755eCy8Gxkp8'],2003-04-04,9,1,4
4398,37818,Alejandro Fernandez,spotify:track:4QubLlsaYXoQH3CxGxuTry,spotify:artist:6sq1yF0OZEWA4xoXVKW1L9,Se Me Va La Voz,spotify:album:6pJmik7KjCRidOZwEqYWuy,240240,Dos Mundos - Evolución,0.254,0.605,0.711,0.0,0.341,-5.797,0.0249,90.017,0.435,0.0,1ECz5g76ZWRGi0FwXzIl4w,38,['6sq1yF0OZEWA4xoXVKW1L9'],2009-01-01,4,1,4
